,train_loss,img_loading_time,training_time,validation_loss,validation_time,epoch,epoch_time
0,4.770527362823486,197.44724582615547,350.2367660999298,4.524009704589844,53.9430034160614,1,404.20676589012146
1,4.008739948272705,137.99667834831496,267.78700017929077,3.8319475650787354,38.42699956893921,2,306.24399876594543
2,3.604192018508911,137.15162955704383,276.6195318698883,3.706977128982544,43.08600211143494,3,319.74152994155884
3,3.4751639366149902,155.03191588692746,310.36057305336,3.612215757369995,47.1469988822937,4,357.54057264328003
4,3.134932518005371,132.9513115620209,263.89630794525146,3.6120944023132324,37.6029999256134,5,301.52230882644653
5,3.21671986579895,128.31627108080912,248.0739996433258,3.52107310295105,37.10799956321716,6,285.2310016155243
6,3.1082253456115723,126.3768529770738,252.8199963569641,3.557131767272949,38.52000045776367,7,291.3559956550598
7,3.100902557373047,125.11484943204007,246.55506253242493,3.559479236602783,37.47100019454956,8,284.05206274986267
8,2.829275369644165,129.1286243220507,257.29451155662537,3.5501036643981934,38.2839994430542,9,295.6055099964142
9,2.786306619644165,125.80720368684348,247.00799942016602,3.4252877235412598,35.69699835777283,10,282.7229995727539
10,2.8425371646881104,112.2258224244845,223.64000177383423,3.445413589477539,38.23599934577942,11,261.90100169181824
11,2.6203160285949707,119.07332039081444,238.68399906158447,3.399933338165283,37.238999366760254,12,275.95099902153015
12,2.650935173034668,125.55647819931224,243.2240228652954,3.4304966926574707,36.155999422073364,13,279.41802287101746
13,2.7137274742126465,125.17692585314734,250.97953534126282,3.4927403926849365,38.77900218963623,14,289.79453349113464
14,2.6205246448516846,130.70426673202192,255.1049952507019,3.7962536811828613,37.47505807876587,15,292.60705375671387
15,2.5240848064422607,128.68002180527833,260.43592858314514,3.4005517959594727,39.27700352668762,16,299.7449290752411
16,2.5991873741149902,127.76545367604595,248.98086857795715,3.360757350921631,38.02099800109863,17,287.0288689136505
17,2.5318386554718018,123.64218984822095,243.23702311515808,3.4894912242889404,36.12599968910217,18,279.3910217285156
18,2.242518186569214,125.37922154846838,248.66500163078308,3.4497792720794678,38.140998125076294,19,286.84200167655945
19,2.4261133670806885,125.90156745506545,251.90600037574768,3.5722126960754395,39.352999210357666,20,291.28199887275696
