,train_loss,img_loading_time,training_time,validation_loss,validation_time,epoch,epoch_time
0,4.417349815368652,193.7658401343782,359.0095558166504,4.13983678817749,41.98900103569031,1,401.19155621528625
1,3.547372579574585,150.28568936000437,298.50059509277344,3.7875359058380127,37.26400136947632,2,335.98759508132935
2,3.006702184677124,150.448176757764,296.6729986667633,3.552976608276367,35.27399802207947,3,332.1669979095459
3,2.7752342224121094,144.13942833674156,287.0010938644409,3.4266626834869385,36.87999773025513,4,324.03409242630005
4,2.819098472595215,149.65980744563927,299.4008629322052,3.4051172733306885,37.58200025558472,5,337.2398648262024
5,2.7197978496551514,154.75211284928403,305.7347831726074,3.602093458175659,37.55700159072876,6,343.556782245636
6,2.4862606525421143,154.6756618406813,305.3361077308655,3.531367540359497,37.709999561309814,7,343.2411072254181
7,2.380328893661499,154.0996444326336,305.0510003566742,3.4765470027923584,34.85599946975708,8,340.121000289917
8,2.241990804672241,141.8384968486883,280.87107276916504,3.782313823699951,34.861997842788696,9,315.92107129096985
9,2.095669984817505,142.73944994554682,283.23200011253357,3.5448102951049805,35.32799983024597,10,318.7299995422363
10,1.8681609630584717,142.65963683492046,283.8300006389618,3.6140873432159424,34.92699980735779,11,318.9450008869171
11,1.7685904502868652,142.96233088283216,282.9909996986389,3.645385980606079,34.83400058746338,12,317.9800000190735
12,1.8170912265777588,142.20350858518634,283.0540006160736,3.6220924854278564,34.85799837112427,13,318.0789988040924
13,1.6457955837249756,143.79843318058272,284.66100096702576,3.8376383781433105,34.62499785423279,14,319.5220000743866
14,1.54690420627594,143.31059422533392,284.252001285553,3.941075086593628,34.78899908065796,15,319.29300260543823
15,1.5113471746444702,142.45420259944464,282.3740005493164,3.859527587890625,34.99599814414978,16,317.60299849510193
16,1.5607202053070068,142.31708772707793,281.687947511673,4.001762390136719,34.700000524520874,17,316.57094621658325
17,1.2928829193115234,140.86811073553764,280.1020007133484,3.9354002475738525,34.840001821517944,18,315.1090016365051
18,1.3641865253448486,141.26873110310507,280.6782259941101,3.9161484241485596,34.734997034072876,19,315.5742259025574
19,1.4635158777236938,141.4939234377974,280.47938776016235,4.285561561584473,34.683998584747314,20,315.3103861808777
20,1.2861380577087402,141.13535617569747,280.39700198173523,4.125630855560303,34.52699947357178,21,315.09500002861023
21,1.2774262428283691,140.71969816240212,280.42165350914,4.232461452484131,34.83799886703491,22,315.4106538295746
22,1.154984951019287,141.57862079547624,280.8737840652466,4.467446327209473,34.73999881744385,23,315.77678537368774
23,1.1980111598968506,141.75785499306048,280.91600036621094,4.462516784667969,34.56499981880188,24,315.6689991950989
24,0.997994601726532,141.80361831794352,281.48600006103516,4.342983245849609,35.14899921417236,25,316.79799914360046
