,train_loss,img_loading_time,training_time,validation_loss,validation_time,epoch,epoch_time
0,3.9170873165130615,235.71573190971955,466.7872667312622,3.8310415744781494,40.041075706481934,1,507.4623441696167
1,3.51839542388916,232.057627386966,463.8347852230072,3.5349345207214355,39.92302703857422,2,504.41181564331055
2,3.1095962524414062,233.10349508665377,464.8465037345886,3.374722957611084,39.50599956512451,3,505.02150416374207
3,3.052778482437134,234.50211373628196,466.21885347366333,3.5552175045013428,39.72762632369995,4,506.55360102653503
4,2.2645890712738037,234.0855939954014,463.94661951065063,3.3725712299346924,39.72436714172363,5,504.2708442211151
5,2.290278434753418,232.61023903297166,462.82051491737366,3.5673577785491943,39.192548513412476,6,502.708065032959
6,1.7903199195861816,233.75977116116022,465.2135136127472,3.7396609783172607,40.01499962806702,7,505.8665118217468
7,1.6786799430847168,229.6867292311232,450.5231511592865,3.7377164363861084,35.83300018310547,8,486.93415117263794
8,1.5626453161239624,215.9108329364809,427.50652980804443,3.848698377609253,35.112000465393066,9,463.1725559234619
9,1.2253851890563965,209.94969725406776,419.3494474887848,3.860135316848755,35.28599810600281,10,455.2424466609955
10,1.3457932472229004,211.4840255551419,421.11562848091125,3.9909472465515137,34.879000186920166,11,456.55262637138367
11,1.0686087608337402,212.4189798650095,421.375,4.1043596267700195,34.66100215911865,12,456.85500049591064
12,0.9812511205673218,211.7109101970317,419.06892347335815,4.05543327331543,35.365999937057495,13,454.9699239730835
13,0.9643598794937134,210.8441716048677,419.67120122909546,4.174190044403076,34.93900227546692,14,455.2552008628845
14,1.0846689939498901,211.39929716061738,419.7985825538635,4.318441390991211,35.14599919319153,15,455.50058007240295
15,0.9235857129096985,211.71096138226784,421.6243636608124,4.590003967285156,35.03499960899353,16,457.18536376953125
16,0.9302221536636353,209.6242801557153,419.21315455436707,4.260138988494873,35.205000162124634,17,454.9591522216797
17,0.8443710803985596,210.14526245553614,418.2567369937897,4.6606550216674805,34.831000566482544,18,453.61373567581177
18,0.7515352964401245,209.24802615480908,418.16904973983765,4.866994380950928,34.721999645233154,19,453.41904950141907
19,0.8214178085327148,216.43067348205437,442.12737226486206,4.4198174476623535,37.94100046157837,20,480.5673739910126
20,0.8919958472251892,211.58323568206723,420.7661335468292,5.111056327819824,34.86499905586243,21,456.16013288497925
21,0.7569090127944946,209.25521348896675,417.58070945739746,4.865564823150635,34.758999824523926,22,452.95570969581604
22,0.6425896286964417,211.81543933537046,422.4354090690613,4.894787788391113,35.31300115585327,23,458.3384075164795
23,0.6987626552581787,208.34874158794597,418.0091395378113,5.162545204162598,34.93399906158447,24,453.49913716316223
24,0.7464122772216797,212.58316656088425,423.30589509010315,4.770721435546875,38.47000074386597,25,462.316899061203
25,0.6890188455581665,218.37274525529247,437.9797565937042,4.883393287658691,37.84899830818176,26,476.46275448799133
