,train_loss,img_loading_time,training_time,validation_loss,validation_time,epoch,epoch_time
0,6.33174467086792,150.151319319919,296.08517122268677,6.2339348793029785,40.832000732421875,1,336.9771730899811
1,6.091870307922363,139.25687250646493,270.1120009422302,6.282337665557861,36.41299819946289,2,306.578999042511
2,6.266200542449951,136.40929941807764,267.99192214012146,6.252462387084961,36.5579993724823,3,304.6049213409424
3,6.021603107452393,133.0001702712754,262.50800108909607,6.283211708068848,36.26200008392334,4,298.8220007419586
4,6.529397010803223,132.63119513907674,260.69068813323975,6.19911003112793,34.94599890708923,5,295.68768787384033
5,6.313136577606201,129.17047242997057,255.09099912643433,6.230746746063232,34.626999378204346,6,289.7659969329834
6,6.430825233459473,128.16526925563812,252.36099815368652,6.3199615478515625,34.775999307632446,7,287.19099831581116
7,6.431500434875488,128.41993880676011,253.57499861717224,6.414642810821533,34.876999855041504,8,288.51299810409546
8,6.174638748168945,128.33152582685827,254.98300123214722,6.105338096618652,36.18300127983093,9,291.2280011177063
9,6.1628265380859375,132.66444991604757,261.6730010509491,6.359216213226318,35.987998485565186,10,297.7170000076294
10,6.283293724060059,133.1430263499082,261.5110013484955,6.181647777557373,34.96199941635132,11,296.5260009765625
11,6.475790977478027,127.97401616330875,252.68000102043152,6.301194190979004,34.85199999809265,12,287.60599851608276
12,6.4291863441467285,127.3696439185385,251.8189995288849,6.3887763023376465,34.6740026473999,13,286.5420036315918
13,6.275465488433838,127.71005878003977,252.65199875831604,6.239030838012695,34.72699975967407,14,287.4339990615845
14,5.940824508666992,127.08319531658948,251.48400139808655,6.284684181213379,34.937997579574585,15,286.4690022468567
15,6.240139961242676,127.14386304354264,252.37799954414368,6.4670491218566895,34.953999519348145,16,287.3839979171753
16,6.087034702301025,127.27879406031916,251.8889982700348,6.273764133453369,34.66000008583069,17,286.5969967842102
17,6.047276020050049,127.49752615872076,253.48800230026245,6.249439716339111,34.683997631073,18,288.2200012207031
18,6.039698123931885,127.53877119088577,252.78500056266785,6.305342197418213,34.88800048828125,19,287.7459990978241
19,6.456728935241699,127.58101773059974,252.9600007534027,6.255069732666016,35.01500058174133,20,288.0290017127991
20,6.339541912078857,127.24662702972606,251.731999874115,6.195409774780273,34.74800086021423,21,286.5409998893738
21,6.426928520202637,127.67084635314295,252.45999908447266,6.10044002532959,34.89599871635437,22,287.4039981365204
22,6.130005836486816,127.10432280524303,251.34600257873535,6.227385520935059,35.009998083114624,23,286.40900135040283
23,6.170888900756836,127.5878369848607,253.00999903678894,6.522976875305176,34.91200041770935,24,287.9709975719452
24,6.202169418334961,127.4963394807557,251.97200059890747,6.367987155914307,34.47199988365173,25,286.4900004863739
25,6.169166564941406,128.39472045332698,253.4889998435974,6.261815071105957,34.58799767494202,26,288.12600111961365
26,6.356685638427734,127.73748212345576,252.55399894714355,6.113308429718018,34.903000354766846,27,287.50899839401245
27,6.176596164703369,127.71199215064614,252.8150007724762,6.311263561248779,34.710999727249146,28,287.60000252723694
28,6.233204364776611,127.20130307795638,252.11799788475037,6.535820484161377,34.98699879646301,29,287.1589970588684
29,6.16168212890625,127.41858542571633,251.94100069999695,6.18924617767334,34.60100054740906,30,286.59000182151794
30,6.076381683349609,127.46686376151392,252.15799951553345,6.337042331695557,34.78799819946289,31,287.0169994831085
31,6.020832061767578,127.08715241036172,251.6909999847412,6.234502792358398,34.727999687194824,32,286.47799921035767
32,6.244792938232422,127.70802615860761,252.2210009098053,6.471155643463135,34.58100080490112,33,286.8739995956421
33,6.634716510772705,127.3288404234385,252.41100096702576,6.276851654052734,34.40999960899353,34,286.8960008621216
34,6.378936767578125,127.02395606849153,251.93799877166748,6.203344345092773,34.73299980163574,35,286.7239978313446
35,6.060364246368408,126.88975518638804,251.9030020236969,6.114475727081299,34.71300029754639,36,286.66800141334534
36,6.44764518737793,127.581143613589,252.58099961280823,6.13331413269043,34.430999517440796,37,287.0609984397888
37,6.026841640472412,127.3342023501962,251.9510006904602,6.233530044555664,34.64699959754944,38,286.6550006866455
38,6.481767654418945,127.57321022526692,253.11099815368652,6.184756755828857,34.74899959564209,39,287.907998085022
39,6.304116249084473,127.52422055349511,252.34999990463257,6.340532302856445,34.453999280929565,40,286.85199904441833
40,6.229013442993164,127.15425294940755,251.81199836730957,6.480838298797607,34.70700120925903,41,286.5789985656738
41,6.30963659286499,126.834559046616,251.24799990653992,6.247130870819092,34.77800011634827,42,286.0760009288788
42,6.053586959838867,126.94150916196533,251.13400101661682,6.190398216247559,36.00199913978577,43,287.19300055503845
43,6.285171985626221,127.593718847986,252.0359981060028,6.300381660461426,34.6170015335083,44,286.7039988040924
44,6.142338275909424,127.13033878601203,252.09999918937683,6.252744197845459,35.07100033760071,45,287.21799874305725
45,6.230627059936523,127.13477200168674,251.8270013332367,6.349613666534424,34.80399966239929,46,286.6809997558594
46,6.048347473144531,127.65896416720697,252.63899874687195,6.248450756072998,34.763999938964844,47,287.4769983291626
47,6.126950263977051,126.62059300026651,251.2559998035431,6.378147602081299,34.56300091743469,48,285.86799907684326
48,6.319335460662842,127.34106030908681,251.8130021095276,6.130090713500977,34.89400005340576,49,286.7540018558502
49,6.228188991546631,127.46282113608667,251.86399912834167,6.133221626281738,34.654000759124756,50,286.5889983177185
